# Number of items
30
# Stacking height
4
# Number of stacks
24
# Item name and Appearance
# (0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0
   002     0
   003     0
   004     0
   005     0
   006     0
   007     0
   008     1
   009     1
   010     1
   011     1
   012     1
   013     1
   014     1
   015     1
   016     2
   017     2
   018     2
   019     2
   020     2
   021     2
   022     2
   023     2
   024     2
   025     2
   026     2
   027     2
   028     2
   029     2
   030     2
# Positions of Ifix-items in the format (itemName, stack, level)
   001     3     1
   002     1     1
   003     1     3
   004     2     1
   005     1     2
   006     4     1
   007     2     2
# Stacking matrix
# Info: number of 1-entries = 422, density = 0.49
0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 
1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 0 1 0 
1 1 0 1 1 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0 1 
1 0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 1 0 0 1 0 
1 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 0 
0 1 1 0 0 0 1 0 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0 0 1 0 1 0 1 
1 0 1 1 1 0 0 0 0 1 1 0 0 1 0 1 1 1 1 1 0 1 0 1 0 0 1 0 0 1 
0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 
0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 
1 0 0 1 1 1 1 1 1 0 0 1 0 0 0 0 1 1 1 1 0 1 1 1 1 1 0 1 0 1 
0 1 0 1 0 1 1 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 
1 1 1 1 0 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 
1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 0 0 1 1 0 
0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1 1 1 
1 0 1 1 1 0 0 1 0 0 1 0 1 0 0 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1 
1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 
1 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1 
0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 1 1 1 
0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 
1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 0 
1 0 1 1 1 0 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 1 1 
1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 1 
1 0 1 0 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 0 0 0 
1 1 1 0 0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0 1 1 1 1 0 0 
1 0 0 1 1 0 0 0 0 1 1 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 1 
0 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 1 1 
1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 1 1 1 0 1 0 1 
0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 1 0 
0 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 
1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 
